trade_date,ts_code,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,raw_open,raw_high,raw_low,raw_close,raw_pre_close,qfq_factor
2025-05-27,002594.SZ,比亚迪,123.97,125.68,121.64,122.81,125.68,-2.87,-2.283577,230275.0,8594833865.33,1.98,375.88,381.0,368.88,372.41,381.0,0.32977095
2025-05-28,002594.SZ,比亚迪,122.81,122.99,119.37,119.64,122.81,-3.17,-2.581223,177754.0,6513230208.83,1.53,372.41,372.95,362.07,362.88,372.41,0.32969577
2025-05-29,002594.SZ,比亚迪,118.54,120.68,117.04,119.05,119.64,-0.59,-0.493146,192061.0,6942900394.87,1.65,359.59,366.0,355.08,361.13,362.88,0.32965968
2025-05-30,002594.SZ,比亚迪,117.68,118.28,115.78,116.11,119.05,-2.94,-2.469551,190560.0,6733498590.72,1.64,357.02,358.8,351.3,352.3,361.13,0.32957707
2025-06-03,002594.SZ,比亚迪,115.76,118.01,115.01,117.34,116.11,1.23,1.05934,181893.0,6453885813.19,1.56,351.25,357.99,349.0,356.0,352.3,0.32960674
2025-06-04,002594.SZ,比亚迪,118.51,120.12,118.06,118.85,117.34,1.51,1.286859,146904.0,5311224036.65,1.26,359.5,364.32,358.15,360.52,356.0,0.32966271
2025-06-05,002594.SZ,比亚迪,119.47,119.59,117.35,118.93,118.85,0.08,0.067312,108613.0,3908084317.51,0.93,362.39,362.74,356.03,360.75,360.52,0.32967429
2025-06-06,002594.SZ,比亚迪,119.01,119.47,117.84,118.66,118.93,-0.27,-0.227024,89698.0,3228098167.59,0.77,361.0,362.38,357.5,359.96,360.75,0.32964774
2025-06-09,002594.SZ,比亚迪,117.38,117.48,113.71,114.72,118.66,-3.94,-3.320411,255091.0,8932441522.56,2.19,356.12,356.41,345.11,348.14,359.96,0.32952261
2025-06-10,002594.SZ,比亚迪,115.21,117.01,114.75,116.39,114.72,1.67,1.455718,171786.0,6042960183.12,1.48,349.6,355.0,348.23,353.13,348.14,0.32959533
2025-06-11,002594.SZ,比亚迪,116.68,120.67,116.68,119.34,116.39,2.95,2.534582,203107.0,7326544793.73,1.75,354.01,365.98,354.01,361.99,353.13,0.32967762
2025-06-12,002594.SZ,比亚迪,118.64,118.64,116.35,116.42,119.34,-2.92,-2.446791,144047.0,5117764843.95,1.24,359.89,359.89,353.01,353.24,361.99,0.32957762
2025-06-13,002594.SZ,比亚迪,115.18,115.31,112.51,114.01,116.42,-2.41,-2.070091,210240.0,7256548253.58,1.81,349.5,349.91,341.49,346.0,353.24,0.32950867
2025-06-16,002594.SZ,比亚迪,114.01,114.36,112.28,113.49,114.01,-0.52,-0.4561,102284.0,3508947839.19,0.88,345.99,347.04,340.8,344.43,346.0,0.32950091
2025-06-17,002594.SZ,比亚迪,113.34,114.14,112.81,113.26,113.49,-0.23,-0.202661,70045.0,2408912943.95,0.6,344.0,346.4,342.4,343.74,344.43,0.32949322
2025-06-18,002594.SZ,比亚迪,112.95,115.08,112.67,114.33,113.26,1.07,0.944729,102897.0,3565398001.68,0.89,342.82,349.2,341.97,346.95,343.74,0.32952875
2025-06-19,002594.SZ,比亚迪,113.35,113.77,112.13,112.18,114.33,-2.15,-1.880521,100381.0,3437688886.94,0.86,344.03,345.29,340.35,340.5,346.95,0.32945668
2025-06-20,002594.SZ,比亚迪,112.02,113.0,111.94,112.09,112.18,-0.09,-0.080228,73538.0,2507526429.81,0.63,340.03,342.97,339.8,340.25,340.5,0.32943424
2025-06-23,002594.SZ,比亚迪,110.96,111.91,109.88,111.41,112.09,-0.68,-0.606655,94593.0,3185477391.05,0.81,336.85,339.71,333.6,338.2,340.25,0.32942046
2025-06-24,002594.SZ,比亚迪,112.42,114.08,112.42,113.14,111.41,1.73,1.552823,144713.0,4979495319.17,1.24,341.23,346.2,341.23,343.38,338.2,0.3294892
2025-06-25,002594.SZ,比亚迪,114.01,115.25,113.02,115.1,113.14,1.96,1.732367,125738.0,4352301719.65,1.08,345.99,349.73,343.02,349.27,343.38,0.32954448
2025-06-26,002594.SZ,比亚迪,113.45,113.45,110.95,111.16,115.1,-3.94,-3.42311,204932.0,6967640374.17,1.76,344.31,344.31,336.83,337.44,349.27,0.32942153
2025-06-27,002594.SZ,比亚迪,110.01,110.92,109.82,110.09,111.16,-1.07,-0.962576,138617.0,4633461708.45,1.19,334.0,336.72,333.44,334.24,337.44,0.3293741
2025-06-30,002594.SZ,比亚迪,110.09,110.09,108.21,109.31,110.09,-0.78,-0.708511,144003.0,4768270278.13,1.24,334.24,334.24,328.59,331.91,334.24,0.32933627
2025-07-01,002594.SZ,比亚迪,108.78,109.79,108.27,109.12,109.31,-0.19,-0.173818,88518.0,2931303336.66,0.76,330.3,333.35,328.79,331.34,331.91,0.32932939
2025-07-02,002594.SZ,比亚迪,109.34,109.96,108.32,108.9,109.12,-0.22,-0.201613,93270.0,3083342650.35,0.8,332.0,333.86,328.93,330.66,331.34,0.32934132
2025-07-03,002594.SZ,比亚迪,109.0,110.43,108.9,110.2,108.9,1.3,1.193756,123498.0,4123732531.23,1.06,330.98,335.25,330.67,334.56,330.66,0.32938785
2025-07-04,002594.SZ,比亚迪,109.53,110.34,108.6,109.01,110.2,-1.19,-1.079855,104104.0,3454495463.05,0.9,332.55,334.99,329.77,331.0,334.56,0.32933535
2025-07-07,002594.SZ,比亚迪,108.41,108.84,108.16,108.21,109.01,-0.8,-0.733878,88208.0,2901015557.38,0.76,329.2,330.49,328.44,328.59,331.0,0.32931617
2025-07-08,002594.SZ,比亚迪,107.68,108.6,107.25,107.64,108.21,-0.57,-0.526754,116918.0,3825413668.2,1.01,327.0,329.78,325.72,326.88,328.59,0.32929515
2025-07-09,002594.SZ,比亚迪,107.64,108.08,107.27,107.28,107.64,-0.36,-0.334448,121633.0,3969384130.1,1.05,326.9,328.21,325.78,325.8,326.88,0.32928177
2025-07-10,002594.SZ,比亚迪,107.28,107.37,104.96,105.75,107.28,-1.53,-1.426174,210022.0,6741345468.09,1.81,325.81,326.09,318.85,321.23,325.8,0.32920337
2025-07-11,002594.SZ,比亚迪,105.31,107.63,105.02,106.65,105.75,0.9,0.851064,168270.0,5456832017.95,1.45,319.9,326.85,319.02,323.91,321.23,0.32925813
2025-07-14,002594.SZ,比亚迪,106.65,106.65,104.53,104.84,106.65,-1.81,-1.69714,172309.0,5502331853.72,1.48,323.91,323.91,317.56,318.49,323.91,0.32917831
2025-07-15,002594.SZ,比亚迪,104.74,107.01,104.68,106.36,104.84,1.52,1.449828,162791.0,5252631321.92,1.4,318.2,325.0,318.0,323.05,318.49,0.32923696
2025-07-16,002594.SZ,比亚迪,106.36,107.31,106.36,106.58,106.36,0.22,0.206845,110758.0,3594544238.09,0.95,323.06,325.91,323.06,323.72,323.05,0.32923514
2025-07-17,002594.SZ,比亚迪,107.01,108.25,106.71,108.02,106.58,1.44,1.351098,156891.0,5138610960.73,1.35,325.0,328.72,324.1,328.02,323.72,0.32930919
2025-07-18,002594.SZ,比亚迪,108.39,108.51,107.09,108.38,108.02,0.36,0.333272,136866.0,4482466755.08,1.18,329.13,329.5,325.25,329.11,328.02,0.32931239
2025-07-21,002594.SZ,比亚迪,108.01,110.05,107.76,110.05,108.38,1.67,1.540875,153945.0,5102459145.61,1.32,327.99,334.12,327.26,334.12,329.11,0.32937268
2025-07-22,002594.SZ,比亚迪,110.34,112.68,109.75,112.57,110.05,2.52,2.289868,214164.0,7227731006.63,1.84,335.0,342.01,333.21,341.69,334.12,0.32945067
2025-07-23,002594.SZ,比亚迪,112.71,113.01,111.01,111.37,112.57,-1.2,-1.066003,158907.0,5395840274.18,1.37,342.09,343.0,337.0,338.07,341.69,0.32942882
2025-07-24,002594.SZ,比亚迪,111.37,114.19,111.22,112.92,111.37,1.55,1.391757,189063.0,6489370095.95,1.63,338.08,346.54,337.63,342.72,338.07,0.32948179
2025-07-25,002594.SZ,比亚迪,112.34,112.48,110.34,111.32,112.92,-1.6,-1.416932,157041.0,5307866610.59,1.35,341.0,341.4,335.0,337.93,342.72,0.32941733
2025-07-28,002594.SZ,比亚迪,111.32,111.71,110.52,111.01,111.32,-0.31,-0.278476,117057.0,3947000993.53,1.01,337.93,339.1,335.53,337.0,337.93,0.32940653
2025-07-29,002594.SZ,比亚迪,112.01,112.5,109.77,111.42,111.01,0.41,0.369336,387360.0,4322742015.41,1.11,112.01,112.5,109.77,111.42,337.0,1.0
2025-07-30,002594.SZ,比亚迪,108.05,111.16,107.12,108.7,111.42,-2.72,-2.441213,524834.0,5743878668.38,1.51,108.05,111.16,107.12,108.7,111.42,1.0
2025-07-31,002594.SZ,比亚迪,108.2,108.2,105.0,105.24,108.7,-3.46,-3.183073,599499.0,6344900790.83,1.72,108.2,108.2,105.0,105.24,108.7,1.0
2025-08-01,002594.SZ,比亚迪,104.95,106.24,104.36,105.8,105.24,0.56,0.532117,362337.0,3816659557.87,1.04,104.95,106.24,104.36,105.8,105.24,1.0
2025-08-04,002594.SZ,比亚迪,104.0,105.14,102.57,104.88,105.8,-0.92,-0.869565,412937.0,4293903589.58,1.18,104.0,105.14,102.57,104.88,105.8,1.0
2025-08-05,002594.SZ,比亚迪,104.88,105.21,103.78,104.86,104.88,-0.02,-0.019069,338350.0,3539636639.53,0.97,104.88,105.21,103.78,104.86,104.88,1.0
2025-08-06,002594.SZ,比亚迪,104.86,105.0,103.9,104.35,104.86,-0.51,-0.486363,305620.0,3184784992.59,0.88,104.86,105.0,103.9,104.35,104.86,1.0
2025-08-07,002594.SZ,比亚迪,104.27,106.43,104.16,105.33,104.35,0.98,0.939147,428763.0,4526612773.43,1.23,104.27,106.43,104.16,105.33,104.35,1.0
2025-08-08,002594.SZ,比亚迪,105.0,105.03,103.91,103.93,105.33,-1.4,-1.329156,326615.0,3405317252.01,0.94,105.0,105.03,103.91,103.93,105.33,1.0
2025-08-11,002594.SZ,比亚迪,103.88,105.66,103.23,105.52,103.93,1.59,1.529876,356698.0,3741329572.1,1.02,103.88,105.66,103.23,105.52,103.93,1.0
2025-08-12,002594.SZ,比亚迪,105.4,106.43,104.7,105.67,105.52,0.15,0.142153,312195.0,3302639096.41,0.9,105.4,106.43,104.7,105.67,105.52,1.0
2025-08-13,002594.SZ,比亚迪,106.29,107.65,105.84,106.83,105.67,1.16,1.097757,459830.0,4908744877.15,1.32,106.29,107.65,105.84,106.83,105.67,1.0
2025-08-14,002594.SZ,比亚迪,107.37,107.5,105.79,106.37,106.83,-0.46,-0.430591,419548.0,4478119017.41,1.2,107.37,107.5,105.79,106.37,106.83,1.0
2025-08-15,002594.SZ,比亚迪,105.85,106.64,105.32,106.07,106.37,-0.3,-0.282034,361353.0,3831047052.11,1.04,105.85,106.64,105.32,106.07,106.37,1.0
2025-08-18,002594.SZ,比亚迪,105.66,109.49,105.66,108.37,106.07,2.3,2.168379,619252.0,6680761816.28,1.78,105.66,109.49,105.66,108.37,106.07,1.0
2025-08-19,002594.SZ,比亚迪,108.67,108.92,107.18,107.63,108.37,-0.74,-0.682846,389735.0,4205349328.86,1.12,108.67,108.92,107.18,107.63,108.37,1.0
2025-08-20,002594.SZ,比亚迪,107.18,108.26,106.01,108.25,107.63,0.62,0.576048,385053.0,4130459251.5,1.1,107.18,108.26,106.01,108.25,107.63,1.0
2025-08-21,002594.SZ,比亚迪,107.8,108.83,107.0,107.1,108.25,-1.15,-1.062356,449464.0,4843670255.1,1.29,107.8,108.83,107.0,107.1,108.25,1.0
2025-08-22,002594.SZ,比亚迪,107.11,110.97,107.11,110.66,107.1,3.56,3.323996,763120.0,8351469725.95,2.19,107.11,110.97,107.11,110.66,107.1,1.0
2025-08-25,002594.SZ,比亚迪,111.31,112.49,110.31,111.61,110.66,0.95,0.858485,611628.0,6803182882.92,1.75,111.31,112.49,110.31,111.61,110.66,1.0
2025-08-26,002594.SZ,比亚迪,111.75,114.69,110.71,113.75,111.61,2.14,1.917391,692916.0,7850511029.36,1.99,111.75,114.69,110.71,113.75,111.61,1.0
2025-08-27,002594.SZ,比亚迪,113.96,114.06,110.66,110.68,113.75,-3.07,-2.698901,689747.0,7761766930.98,1.98,113.96,114.06,110.66,110.68,113.75,1.0
2025-08-28,002594.SZ,比亚迪,109.39,110.19,107.11,109.32,110.68,-1.36,-1.228768,762522.0,8278465955.83,2.19,109.39,110.19,107.11,109.32,110.68,1.0
2025-08-29,002594.SZ,比亚迪,108.88,116.59,108.12,114.06,109.32,4.74,4.335895,1144902.0,12973326090.99,3.28,108.88,116.59,108.12,114.06,109.32,1.0
2025-09-01,002594.SZ,比亚迪,108.5,111.48,108.5,109.7,114.06,-4.36,-3.82255,1329867.0,14546890246.63,3.81,108.5,111.48,108.5,109.7,114.06,1.0
2025-09-02,002594.SZ,比亚迪,108.79,111.1,108.6,110.02,109.7,0.32,0.291705,773224.0,8495472755.14,2.22,108.79,111.1,108.6,110.02,109.7,1.0
2025-09-03,002594.SZ,比亚迪,110.5,110.73,107.01,107.21,110.02,-2.81,-2.554081,735223.0,7975948715.56,2.11,110.5,110.73,107.01,107.21,110.02,1.0
2025-09-04,002594.SZ,比亚迪,106.59,107.09,103.71,104.0,107.21,-3.21,-2.994124,815741.0,8588835880.93,2.34,106.59,107.09,103.71,104.0,107.21,1.0
2025-09-05,002594.SZ,比亚迪,103.86,107.5,103.11,107.26,104.0,3.26,3.134615,787524.0,8307907947.57,2.26,103.86,107.5,103.11,107.26,104.0,1.0
2025-09-08,002594.SZ,比亚迪,106.15,107.13,105.51,106.25,107.26,-1.01,-0.941637,555923.0,5910440231.73,1.59,106.15,107.13,105.51,106.25,107.26,1.0
2025-09-09,002594.SZ,比亚迪,106.0,107.2,105.27,105.49,106.25,-0.76,-0.715294,381636.0,4049249506.54,1.09,106.0,107.2,105.27,105.49,106.25,1.0
2025-09-10,002594.SZ,比亚迪,105.52,106.45,105.02,105.2,105.49,-0.29,-0.274908,322369.0,3401353898.36,0.92,105.52,106.45,105.02,105.2,105.49,1.0
2025-09-11,002594.SZ,比亚迪,105.25,106.6,104.89,106.59,105.2,1.39,1.321293,537781.0,5683446688.51,1.54,105.25,106.6,104.89,106.59,105.2,1.0
2025-09-12,002594.SZ,比亚迪,106.6,107.58,105.9,105.91,106.59,-0.68,-0.637959,455910.0,4859782579.06,1.31,106.6,107.58,105.9,105.91,106.59,1.0
2025-09-15,002594.SZ,比亚迪,106.0,110.85,106.0,108.7,105.91,2.79,2.634312,974804.0,10620465040.63,2.8,106.0,110.85,106.0,108.7,105.91,1.0
2025-09-16,002594.SZ,比亚迪,109.0,109.0,107.22,107.8,108.7,-0.9,-0.827967,533160.0,5753437964.22,1.53,109.0,109.0,107.22,107.8,108.7,1.0
2025-09-17,002594.SZ,比亚迪,108.2,112.0,108.2,110.99,107.8,3.19,2.959184,981240.0,10827682692.16,2.81,108.2,112.0,108.2,110.99,107.8,1.0
2025-09-18,002594.SZ,比亚迪,110.99,112.8,108.56,109.71,110.99,-1.28,-1.153257,934014.0,10362193293.46,2.68,110.99,112.8,108.56,109.71,110.99,1.0
2025-09-19,002594.SZ,比亚迪,109.8,110.8,109.0,109.09,109.71,-0.62,-0.565126,472977.0,5188176204.4,1.36,109.8,110.8,109.0,109.09,109.71,1.0
2025-09-22,002594.SZ,比亚迪,108.87,108.91,107.15,107.99,109.09,-1.1,-1.008342,491559.0,5293961578.02,1.41,108.87,108.91,107.15,107.99,109.09,1.0
2025-09-23,002594.SZ,比亚迪,107.45,107.69,104.64,105.6,107.99,-2.39,-2.213168,650963.0,6888232045.71,1.87,107.45,107.69,104.64,105.6,107.99,1.0
2025-09-24,002594.SZ,比亚迪,105.0,105.83,104.0,105.71,105.6,0.11,0.104167,548162.0,5758922304.81,1.57,105.0,105.83,104.0,105.71,105.6,1.0
2025-09-25,002594.SZ,比亚迪,105.34,108.8,104.87,107.5,105.71,1.79,1.693312,693482.0,7421942404.64,1.99,105.34,108.8,104.87,107.5,105.71,1.0
2025-09-26,002594.SZ,比亚迪,107.45,111.23,107.0,107.29,107.5,-0.21,-0.195349,756612.0,8250492997.18,2.17,107.45,111.23,107.0,107.29,107.5,1.0
2025-09-29,002594.SZ,比亚迪,107.0,109.14,106.39,108.61,107.29,1.32,1.23031,613984.0,6621874267.35,1.76,107.0,109.14,106.39,108.61,107.29,1.0
2025-09-30,002594.SZ,比亚迪,108.19,109.98,107.76,109.21,108.61,0.6,0.552435,567756.0,6200518749.86,1.63,108.19,109.98,107.76,109.21,108.61,1.0
2025-10-09,002594.SZ,比亚迪,108.67,112.48,108.07,110.6,109.21,1.39,1.272777,1008722.0,11196004666.78,2.89,108.67,112.48,108.07,110.6,109.21,1.0
2025-10-10,002594.SZ,比亚迪,110.55,110.55,107.58,107.79,110.6,-2.81,-2.540687,590103.0,6420415513.32,1.69,110.55,110.55,107.58,107.79,110.6,1.0
2025-10-13,002594.SZ,比亚迪,105.0,105.98,104.1,105.69,107.79,-2.1,-1.948233,744430.0,7841774365.12,2.13,105.0,105.98,104.1,105.69,107.79,1.0
2025-10-14,002594.SZ,比亚迪,106.68,109.36,105.62,105.99,105.69,0.3,0.283849,767786.0,8244228528.63,2.2,106.68,109.36,105.62,105.99,105.69,1.0
2025-10-15,002594.SZ,比亚迪,106.45,107.51,105.5,107.1,105.99,1.11,1.047269,475791.0,5063179652.06,1.36,106.45,107.51,105.5,107.1,105.99,1.0
2025-10-16,002594.SZ,比亚迪,107.0,109.3,106.51,106.96,107.1,-0.14,-0.130719,523096.0,5628738804.39,1.5,107.0,109.3,106.51,106.96,107.1,1.0
2025-10-17,002594.SZ,比亚迪,106.6,106.63,104.26,104.43,106.96,-2.53,-2.36537,625725.0,6576614911.1,1.79,106.6,106.63,104.26,104.43,106.96,1.0
2025-10-20,002594.SZ,比亚迪,105.22,105.63,104.08,104.52,104.43,0.09,0.086182,355615.0,3721699722.1,1.02,105.22,105.63,104.08,104.52,104.43,1.0
2025-10-21,002594.SZ,比亚迪,104.69,105.07,104.24,104.76,104.52,0.24,0.229621,299074.0,3133789475.42,0.86,104.69,105.07,104.24,104.76,104.52,1.0
2025-10-22,002594.SZ,比亚迪,104.1,104.32,103.37,103.78,104.76,-0.98,-0.935472,357874.0,3715302135.68,1.03,104.1,104.32,103.37,103.78,104.76,1.0
2025-10-23,002594.SZ,比亚迪,103.3,103.73,102.0,103.69,103.78,-0.09,-0.086722,378603.0,3889661810.81,1.09,103.3,103.73,102.0,103.69,103.78,1.0
2025-10-24,002594.SZ,比亚迪,103.98,104.37,103.61,103.76,103.69,0.07,0.067509,305543.0,3173964302.23,0.88,103.98,104.37,103.61,103.76,103.69,1.0
2025-10-27,002594.SZ,比亚迪,104.0,104.97,103.88,104.01,103.76,0.25,0.240941,345988.0,3607756848.47,0.99,104.0,104.97,103.88,104.01,103.76,1.0
2025-10-28,002594.SZ,比亚迪,104.02,104.32,103.5,103.72,104.01,-0.29,-0.278819,265416.0,2755526046.73,0.76,104.02,104.32,103.5,103.72,104.01,1.0
2025-10-29,002594.SZ,比亚迪,103.73,105.18,103.0,104.52,103.72,0.8,0.771307,397340.0,4128608368.72,1.14,103.73,105.18,103.0,104.52,103.72,1.0
2025-10-30,002594.SZ,比亚迪,104.0,104.86,103.5,103.61,104.52,-0.91,-0.870647,358989.0,3733925602.84,1.03,104.0,104.86,103.5,103.61,104.52,1.0
2025-10-31,002594.SZ,比亚迪,101.0,101.32,100.0,100.79,103.61,-2.82,-2.721745,637053.0,6418551106.33,1.83,101.0,101.32,100.0,100.79,103.61,1.0
2025-11-03,002594.SZ,比亚迪,100.79,100.99,98.5,99.6,100.79,-1.19,-1.180673,551670.0,5472679664.54,1.58,100.79,100.99,98.5,99.6,100.79,1.0
2025-11-04,002594.SZ,比亚迪,99.0,99.54,97.71,97.8,99.6,-1.8,-1.807229,435017.0,4274197473.75,1.25,99.0,99.54,97.71,97.8,99.6,1.0
2025-11-05,002594.SZ,比亚迪,96.66,96.66,94.73,95.8,97.8,-2.0,-2.04499,587215.0,5617215879.19,1.68,96.66,96.66,94.73,95.8,97.8,1.0
2025-11-06,002594.SZ,比亚迪,95.58,97.75,95.4,97.52,95.8,1.72,1.795407,402004.0,3897723836.01,1.15,95.58,97.75,95.4,97.52,95.8,1.0
2025-11-07,002594.SZ,比亚迪,97.0,98.15,96.83,97.2,97.52,-0.32,-0.328138,322561.0,3145817990.54,0.92,97.0,98.15,96.83,97.2,97.52,1.0
2025-11-10,002594.SZ,比亚迪,97.35,100.35,97.35,99.39,97.2,2.19,2.253086,554877.0,5513238812.76,1.59,97.35,100.35,97.35,99.39,97.2,1.0
2025-11-11,002594.SZ,比亚迪,99.5,99.78,98.14,98.71,99.39,-0.68,-0.684173,319858.0,3161124109.67,0.92,99.5,99.78,98.14,98.71,99.39,1.0
2025-11-12,002594.SZ,比亚迪,98.8,98.99,97.54,97.77,98.71,-0.94,-0.952284,260643.0,2555847684.22,0.75,98.8,98.99,97.54,97.77,98.71,1.0
2025-11-13,002594.SZ,比亚迪,97.01,100.5,97.01,99.83,97.77,2.06,2.106986,579990.0,5759429263.98,1.66,97.01,100.5,97.01,99.83,97.77,1.0
2025-11-14,002594.SZ,比亚迪,99.0,100.5,98.33,98.37,99.83,-1.46,-1.462486,342985.0,3396134915.94,0.98,99.0,100.5,98.33,98.37,99.83,1.0
2025-11-17,002594.SZ,比亚迪,97.8,98.59,97.25,98.08,98.37,-0.29,-0.294805,207248.0,2029207778.62,0.59,97.8,98.59,97.25,98.08,98.37,1.0
2025-11-18,002594.SZ,比亚迪,97.54,97.85,96.02,96.49,98.08,-1.59,-1.621126,304756.0,2949162764.52,0.87,97.54,97.85,96.02,96.49,98.08,1.0
2025-11-19,002594.SZ,比亚迪,96.4,96.66,95.01,95.17,96.49,-1.32,-1.368017,348292.0,3327809283.94,1.0,96.4,96.66,95.01,95.17,96.49,1.0
2025-11-20,002594.SZ,比亚迪,95.17,95.5,93.5,93.61,95.17,-1.56,-1.639172,391811.0,3692348084.89,1.12,95.17,95.5,93.5,93.61,95.17,1.0
2025-11-21,002594.SZ,比亚迪,92.49,94.39,91.7,92.7,93.61,-0.91,-0.972118,451713.0,4182916492.54,1.3,92.49,94.39,91.7,92.7,93.61,1.0
2025-11-24,002594.SZ,比亚迪,93.1,94.41,92.2,93.93,92.7,1.23,1.326861,327302.0,3064736738.52,0.94,93.1,94.41,92.2,93.93,92.7,1.0
2025-11-25,002594.SZ,比亚迪,94.0,95.38,93.7,93.91,93.93,-0.02,-0.021292,277489.0,2620855758.23,0.8,94.0,95.38,93.7,93.91,93.93,1.0
2025-11-26,002594.SZ,比亚迪,94.75,95.44,94.45,95.09,93.91,1.18,1.256522,306577.0,2914626392.7,0.88,94.75,95.44,94.45,95.09,93.91,1.0
2025-11-27,002594.SZ,比亚迪,94.6,95.16,94.22,94.29,95.09,-0.8,-0.841308,202280.0,1915349541.08,0.58,94.6,95.16,94.22,94.29,95.09,1.0
2025-11-28,002594.SZ,比亚迪,94.6,95.23,94.2,95.17,94.29,0.88,0.933291,219351.0,2080615710.1,0.63,94.6,95.23,94.2,95.17,94.29,1.0
2025-12-01,002594.SZ,比亚迪,95.39,96.3,95.14,95.77,95.17,0.6,0.630451,233713.0,2237016414.3,0.67,95.39,96.3,95.14,95.77,95.17,1.0
2025-12-02,002594.SZ,比亚迪,96.42,97.8,96.25,96.62,95.77,0.85,0.887543,359217.0,3483571735.4,1.03,96.42,97.8,96.25,96.62,95.77,1.0
2025-12-03,002594.SZ,比亚迪,96.64,96.65,94.89,95.05,96.62,-1.57,-1.624922,231573.0,2207429345.9,0.66,96.64,96.65,94.89,95.05,96.62,1.0
2025-12-04,002594.SZ,比亚迪,94.92,95.29,94.2,95.24,95.05,0.19,0.199895,166142.0,1576759405.22,0.48,94.92,95.29,94.2,95.24,95.05,1.0
2025-12-05,002594.SZ,比亚迪,95.29,96.22,94.71,95.98,95.24,0.74,0.776984,211618.0,2021250208.5,0.61,95.29,96.22,94.71,95.98,95.24,1.0
2025-12-08,002594.SZ,比亚迪,96.21,97.15,96.21,96.53,95.98,0.55,0.573036,247805.0,2397261754.42,0.71,96.21,97.15,96.21,96.53,95.98,1.0
2025-12-09,002594.SZ,比亚迪,96.21,96.66,95.7,96.03,96.53,-0.5,-0.517974,163227.0,1568057388.33,0.47,96.21,96.66,95.7,96.03,96.53,1.0
2025-12-10,002594.SZ,比亚迪,95.6,96.65,94.9,96.47,96.03,0.44,0.45819,198402.0,1902988179.72,0.57,95.6,96.65,94.9,96.47,96.03,1.0
2025-12-11,002594.SZ,比亚迪,96.98,97.12,95.85,96.23,96.47,-0.24,-0.248782,250908.0,2422448208.27,0.72,96.98,97.12,95.85,96.23,96.47,1.0
2025-12-12,002594.SZ,比亚迪,96.2,97.7,95.65,97.0,96.23,0.77,0.800166,554621.0,5390456375.38,1.59,96.2,97.7,95.65,97.0,96.23,1.0
2025-12-15,002594.SZ,比亚迪,96.55,97.16,95.53,95.53,97.0,-1.47,-1.515464,293301.0,2824248327.37,0.84,96.55,97.16,95.53,95.53,97.0,1.0
2025-12-16,002594.SZ,比亚迪,95.5,95.7,94.14,94.25,95.53,-1.28,-1.339893,258768.0,2450336536.01,0.74,95.5,95.7,94.14,94.25,95.53,1.0
2025-12-17,002594.SZ,比亚迪,94.5,95.7,93.68,95.21,94.25,0.96,1.018568,272825.0,2584139144.72,0.78,94.5,95.7,93.68,95.21,94.25,1.0
2025-12-18,002594.SZ,比亚迪,94.39,94.6,93.5,93.53,95.21,-1.68,-1.764521,252797.0,2376126962.27,0.72,94.39,94.6,93.5,93.53,95.21,1.0
2025-12-19,002594.SZ,比亚迪,94.0,95.27,93.73,94.23,93.53,0.7,0.748423,272068.0,2573037717.75,0.78,94.0,95.27,93.73,94.23,93.53,1.0
2025-12-22,002594.SZ,比亚迪,94.7,95.36,94.25,94.37,94.23,0.14,0.148573,206235.0,1952361858.31,0.59,94.7,95.36,94.25,94.37,94.23,1.0
2025-12-23,002594.SZ,比亚迪,94.5,95.5,94.5,94.81,94.37,0.44,0.46625,236617.0,2247679864.35,0.68,94.5,95.5,94.5,94.81,94.37,1.0
2025-12-24,002594.SZ,比亚迪,94.8,94.8,94.05,94.42,94.81,-0.39,-0.411349,192810.0,1819358258.51,0.55,94.8,94.8,94.05,94.42,94.81,1.0
2025-12-25,002594.SZ,比亚迪,94.43,95.23,94.12,94.84,94.42,0.42,0.444821,182202.0,1725723850.6,0.52,94.43,95.23,94.12,94.84,94.42,1.0
2025-12-26,002594.SZ,比亚迪,95.28,101.45,95.25,100.01,94.84,5.17,5.451286,1020959.0,10178557961.83,2.93,95.28,101.45,95.25,100.01,94.84,1.0
2025-12-29,002594.SZ,比亚迪,100.5,101.3,99.6,100.21,100.01,0.2,0.19998,519167.0,5209488142.03,1.49,100.5,101.3,99.6,100.21,100.01,1.0
2025-12-30,002594.SZ,比亚迪,99.26,100.15,98.74,99.75,100.21,-0.46,-0.459036,318756.0,3174697985.99,0.91,99.26,100.15,98.74,99.75,100.21,1.0
2025-12-31,002594.SZ,比亚迪,99.98,100.2,97.38,97.72,99.75,-2.03,-2.035088,402859.0,3955310311.36,1.16,99.98,100.2,97.38,97.72,99.75,1.0
2026-01-05,002594.SZ,比亚迪,98.4,99.48,97.9,98.11,97.72,0.39,0.399099,382625.0,3762797878.26,1.1,98.4,99.48,97.9,98.11,97.72,1.0
2026-01-06,002594.SZ,比亚迪,98.22,100.5,98.12,99.99,98.11,1.88,1.916216,521785.0,5185026166.42,1.5,98.22,100.5,98.12,99.99,98.11,1.0
2026-01-07,002594.SZ,比亚迪,99.96,99.96,97.06,97.6,99.99,-2.39,-2.390239,560849.0,5502570730.88,1.61,99.96,99.96,97.06,97.6,99.99,1.0
