日期,策略,模型,仓位方式,股票代码,上涨概率,权重,原始季度收益,止盈止损后收益,RSI,趋势收益
2022-03-31,全市场等权基准,基准,等权,603106,,0.00023651844843897824,-0.2185,-0.1,71.54266498528793,0.184627291940616
2022-03-31,全市场等权基准,基准,等权,603108,,0.00023651844843897824,-0.1946,-0.1,61.71099642715363,0.07258110247712013
2022-03-31,全市场等权基准,基准,等权,603109,,0.00023651844843897824,-0.1061,-0.1,86.54337989376353,0.3822640863873801
2022-03-31,全市场等权基准,基准,等权,603110,,0.00023651844843897824,-0.0514,-0.0514,78.9957264957265,0.49860750435319035
2022-03-31,全市场等权基准,基准,等权,603111,,0.00023651844843897824,-0.1016,-0.1,40.44489383215368,-0.04296482625739595
2022-03-31,全市场等权基准,基准,等权,603112,,0.00023651844843897824,-0.0081,-0.0081,87.05938017506506,0.32464618019356695
2022-03-31,全市场等权基准,基准,等权,603113,,0.00023651844843897824,-0.1102,-0.1,1.7196152725153127,-0.3076594001187761
2022-03-31,全市场等权基准,基准,等权,603115,,0.00023651844843897824,0.1514,0.1514,78.06908031627133,0.49745624823267187
2022-03-31,全市场等权基准,基准,等权,603116,,0.00023651844843897824,0.0035,0.0035,53.95992366412213,-0.02261785734819266
2022-03-31,全市场等权基准,基准,等权,603117,,0.00023651844843897824,-0.3663,-0.1,71.20343839541547,0.08462598663556142
2022-03-31,全市场等权基准,基准,等权,603118,,0.00023651844843897824,-0.0169,-0.0169,41.93619361936194,-0.10096755650653244
2022-03-31,全市场等权基准,基准,等权,603121,,0.00023651844843897824,0.0021,0.0021,49.477853799063745,-0.015883520026009013
2022-03-31,全市场等权基准,基准,等权,603122,,0.00023651844843897824,-0.3068,-0.1,,
2022-03-31,全市场等权基准,基准,等权,603123,,0.00023651844843897824,-0.3016,-0.1,95.03155479059093,1.8436278921221598
2022-03-31,全市场等权基准,基准,等权,603126,,0.00023651844843897824,-0.0634,-0.0634,28.418589100635245,-0.2677994219872001
2022-03-31,全市场等权基准,基准,等权,603127,,0.00023651844843897824,-0.0112,-0.0112,63.11797372341866,0.10695911648587475
2022-03-31,全市场等权基准,基准,等权,603128,,0.00023651844843897824,-0.1427,-0.1,43.26169405815424,-0.07250765824289829
2022-03-31,全市场等权基准,基准,等权,603129,,0.00023651844843897824,0.1302,0.1302,45.75221238938053,-0.19541859590516952
2022-03-31,全市场等权基准,基准,等权,603131,,0.00023651844843897824,-0.0296,-0.0296,48.129444501700505,-0.22867462111321013
2022-03-31,全市场等权基准,基准,等权,603132,,0.00023651844843897824,-0.05,-0.05,,
2022-03-31,全市场等权基准,基准,等权,603133,,0.00023651844843897824,0.0624,0.0624,51.90388170055453,0.0009319550294331069
2022-03-31,全市场等权基准,基准,等权,603136,,0.00023651844843897824,0.4015,0.2,49.233063485300384,-0.05256444055500986
2022-03-31,全市场等权基准,基准,等权,603138,,0.00023651844843897824,-0.222,-0.1,100.0,0.5617462454196023
2022-03-31,全市场等权基准,基准,等权,603139,,0.00023651844843897824,0.0239,0.0239,78.0893536121673,0.22049964818258028
2022-03-31,全市场等权基准,基准,等权,603150,,0.00023651844843897824,-0.0134,-0.0134,,
2022-03-31,全市场等权基准,基准,等权,603155,,0.00023651844843897824,0.0102,0.0102,77.37253722364265,0.5815229628380685
